Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Turkey,TUR,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,911000000,1265000000,1716000000,1754000000,1471000000,1713000000,1738000000,1880000000,2113000000,2524000000,3563000000,3517000000,4254000000,4509000000,5061000000,5817000000,5372000000,4585000000,5253000000,5475000000,5683000000,5025000000,5181000000,
Tuvalu,TUV,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4600000,5430000,6890000,8400000,7500000,8700000,11450000,11500000,7550000,,,,,
Tanzania,TZA,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360000000,412000000,424000000,521000000,403000000,369000000,363000000,361000000,375000000,470000000,577000000,571000000,616000000,746000000,806000000,861000000,928000000,1003000000,1101000000,1206000000,1329000000,1009000000,899000000,
Uganda,UGA,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80000000,135000000,113000000,95000000,,,,,,158000000,185000000,196000000,220000000,315000000,351000000,464000000,540000000,642000000,349000000,342000000,278000000,290000000,311000000,
Ukraine,UKR,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210000000,405000000,462000000,487000000,460000000,561000000,676000000,794000000,953000000,2660000000,3078000000,3202000000,4022000000,4585000000,3751000000,4134000000,4829000000,5536000000,6300000000,5470000000,5408000000,6306000000,7543000000,
Upper middle income,UMC,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49497811022,51999633372,59225011470,56758142573,56043876362,64524192134,67112926761,72459953035,77695702314,93565180355,1.02973E+11,1.14556E+11,1.38846E+11,1.60805E+11,1.6194E+11,1.96213E+11,2.34787E+11,2.80761E+11,3.29684E+11,4.28956E+11,4.23251E+11,4.12796E+11,4.45299E+11,
Uruguay,URY,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332000000,339000000,391000000,265000000,280000000,381000000,338000000,243000000,236000000,267000000,331000000,305000000,354000000,466000000,442000000,549000000,797000000,1043000000,1504000000,1604000000,1388000000,1139000000,1356000000,
United States,USA,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61042000000,65477000000,71948000000,78423000000,82513000000,91473000000,85610000000,81860000000,82091000000,94764000000,1.01421E+11,1.06848E+11,1.12788E+11,1.19838E+11,1.02953E+11,1.10049E+11,1.16448E+11,1.29902E+11,1.30148E+11,1.40558E+11,1.50044E+11,1.60937E+11,1.73919E+11,
Uzbekistan,UZB,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Vincent and the Grenadines,VCT,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000000,8000000,7000000,8000000,9000000,10000000,12000000,10000000,13000000,14000000,15000000,16000000,20000000,18000000,14000000,15000000,13100000,13700000,14100000,30000000,35000000,34000000,34000000,
"Venezuela, RB",VEN,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1852000000,2336000000,1168000000,1319000000,1483000000,1647000000,1718000000,1546000000,1311000000,1604000000,1843000000,1807000000,2292000000,2745000000,3019000000,2944000000,3994000000,4592000000,5417000000,4118000000,3249000000,2920000000,,
British Virgin Islands,VGB,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40000000,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900000000,1050000000,1220000000,1300000000,1100000000,1470000000,1710000000,1856000000,2050000000,2650000000,3595000000,4500000000,5040000000,
Vanuatu,VUT,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000000,10000000,10000000,8000000,9000000,9000000,8000000,11000000,14000000,15000000,13000000,11000000,13000000,32000000,28000000,34000000,39000000,43000000,46000000,41000000,34000000,,,
World,WLD,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.62737E+11,4.85633E+11,4.84838E+11,4.90453E+11,5.11457E+11,5.36815E+11,5.26997E+11,5.52294E+11,6.0829E+11,7.11122E+11,7.72193E+11,8.22436E+11,9.50154E+11,1.03559E+12,9.23537E+11,1.00499E+12,1.11784E+12,1.1844E+12,1.26441E+12,1.41175E+12,1.35243E+12,1.3661E+12,1.44915E+12,
Samoa,WSM,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6800000,8900000,11700000,11300000,4300000,,,,,11900000,20300000,21200000,19800000,21600000,20000000,25200000,22200000,22300000,13900000,4100000,2900000,2100000,3500000,
Kosovo,XKX,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",YEM,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76000000,78000000,124000000,160000000,164000000,127000000,136000000,135000000,134000000,183000000,224000000,225000000,247000000,246000000,277000000,252000000,258000000,148000000,161000000,158000000,79000000,56000000,,
South Africa,ZAF,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2414000000,2322000000,2558000000,2500000000,2717000000,2684000000,2366000000,2251000000,3655000000,4237000000,4812000000,5230000000,6104000000,6905000000,6421000000,8139000000,8397000000,7145000000,6491000000,6314000000,5735000000,5354000000,6064000000,
Zambia,ZMB,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83000000,81000000,100000000,102000000,102000000,109000000,115000000,86000000,87000000,92000000,120000000,164000000,143000000,167000000,223000000,303000000,357000000,378000000,400000000,423000000,410000000,
Zimbabwe,ZWE,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106000000,118000000,120000000,131000000,,,,,,,,,,,167000000,203000000,317000000,387000000,441000000,451000000,557000000,406000000,338000000,
